customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source,Age,Age_Group,Order_Count,Total_Revenue,Customer_Segment,Revenue_ZScore,Revenue_Outlier,Ticket_Count,Average_Satisfaction
CUST004083,Terri,Green,terri.green171@gmail.com,692.269.4813x35295,F,1987-09-14,2024-01-17,TN,Caldwellborough,silver,In-Store,1,Friend Referral,38.0,35-44,2.0,1752.0,Repeat Customer,-1.2376624102951264,No,1.0,
CUST000939,Christopher,Chaney,christopher.chaney683@hotmail.com,4589011950,M,1945-10-01,2026-02-25,NEW JERSEY,Adamland,Bronze,In-Store,no,Walk-in,80.0,55+,5.0,11848.58,Repeat Customer,1.0730226713401851,No,1.0,4.0
CUST001200,James,Jones,james.jones43@gmail.com,001-770-470-3850x3605,M,2002-09-29,2023-08-15,Illinois,South Richardport,bronze,Mobile App,N,TV Ad,23.0,18-24,2.0,1723.78,Repeat Customer,-1.2441207885780448,No,1.0,5.0
CUST004251,Sara,Wells,sara.wells777@yahoo.com,402.871.5133,Other,1979-06-03,2021-12-03,Pennsylvania,Munozville,Bronze,Mobile App,,,47.0,45-54,3.0,5410.8099999999995,Repeat Customer,-0.40031375525172613,No,0.0,
CUST004893,Samantha,Williams,samantha.williams569@outlook.com,973-999-2051,M,1947-11-11,2022-10-07,nj,Hutchinsonstad,Gold,Online,N,,78.0,55+,6.0,12648.33,High-Value Customer,1.2560520133587538,No,2.0,5.0
CUST001267,Ronald,Munoz,ronald.munoz975@outlook.com,795-667-5635,F,1976-02-22,2026-05-22,TN,North Anthony,gold,Online,N,,50.0,45-54,7.0,12030.92,High-Value Customer,1.1147526747458318,No,0.0,
CUST004182,James,Reid,james.reid528@yahoo.com,001-941-718-7274x29331,F,1998-09-28,2021-03-14,WA,Paulashire,Bronze,Mobile App,0,Email Campaign,27.0,25-34,3.0,4899.7699999999995,Repeat Customer,-0.5172694475870426,No,0.0,
CUST005704,Adrian,Perez,adrian.perez239@yahoo.com,662-913-0440,F,1975-12-20,2023-12-28,ga,South Mark,PLATINUM,Mobile App,no,,50.0,45-54,4.0,6806.69,Repeat Customer,-0.08085517702493064,No,0.0,
CUST004767,Rachel,Jordan,rachel.jordan811@yahoo.com,(780)594-9305,M,1965-05-09,2025-10-29,IN,Karenville,bronze,In-Store,no,,61.0,55+,6.0,12157.72,High-Value Customer,1.1437718939617798,No,0.0,
CUST004371,Jeffrey,Meyers,jeffrey.meyers475@outlook.com,686.489.4338x3645,F,1970-09-11,2023-06-28,GEORGIA,Lake James,silver,Mobile App,no,,55.0,55+,3.0,2728.8199999999997,Repeat Customer,-1.0141091475622994,No,0.0,
CUST004030,Joe,Schmitt,joe.schmitt757@hotmail.com,(930)261-9377x06198,Other,1955-12-22,2022-02-11,Missouri,Jonesbury,platinum,Mobile App,Y,Influencer,70.0,55+,5.0,3579.7799999999997,Repeat Customer,-0.8193599773414539,No,1.0,4.0
CUST001767,Shannon,Gomez,,,F,,2025-10-22,Virginia,,GOLD,Mobile App,,,,Unknown,4.0,3998.1800000000003,Repeat Customer,-0.7236057082566534,No,0.0,
CUST001069,Christian,Crawford,christian.crawford375@yahoo.com,(661)818-9003,Other,1961-07-28,2021-07-06,Pennsylvania,Alexisborough,Bronze,Online,Y,Walk-in,65.0,55+,7.0,10578.060000000001,High-Value Customer,0.7822537565275167,No,0.0,
CUST002971,Jeremy,Davis,jeremy.davis860@hotmail.com,992-382-0666x53479,M,1981-05-17,2024-06-17,NJ,Melissahaven,Bronze,Online,1,,45.0,45-54,7.0,7935.0599999999995,High-Value Customer,0.1773815452676512,No,3.0,4.0
CUST003471,Arthur,Miller,arthur.miller615@gmail.com,+1-838-221-2101x510,M,1987-02-21,2024-04-16,GA,Hernandezside,GOLD,In-Store,Y,Friend Referral,39.0,35-44,8.0,8742.52,High-Value Customer,0.3621753839751394,No,0.0,
CUST003482,Jennifer,Lara,jennifer.lara410@gmail.com,(700)413-7683,F,1973-06-03,2022-02-02,IN,Lisaside,GOLD,Mobile App,0,Influencer,53.0,45-54,4.0,3337.6099999999997,Repeat Customer,-0.8747825665963921,No,2.0,4.0
CUST001014,John,Grant,john.grant852@gmail.com,(626)654-9633x0833,F,1953-05-26,2020-10-18,Wisconsin,Edwardville,silver,Online,,TV Ad,73.0,55+,3.0,2316.4300000000003,Repeat Customer,-1.1084879788908863,No,2.0,5.0
CUST003129,Samantha,Carlson,samantha.carlson987@hotmail.com,(960)617-8296x14730,M,1967-06-24,2024-08-01,California,Samuelfort,Bronze,Online,,TV Ad,59.0,55+,3.0,3680.24,Repeat Customer,-0.7963688830004906,No,2.0,4.5
CUST000525,  Ryan ,Griffin,ryan.griffin246@outlook.com,(739)855-1720x84964,F,1982-06-02,2022-04-03,NY,Cindyfurt,bronze,Mobile App,,,44.0,35-44,3.0,3307.77,Repeat Customer,-0.8816116951563596,No,0.0,
CUST000435,Sarah,Brooks,sarah.brooks58@yahoo.com,531-531-2206x81558,M,1957-05-16,2021-03-16,Illinois,Johnsontown,Bronze,Online,1,Influencer,69.0,55+,5.0,6279.8,Repeat Customer,-0.2014382717622405,No,0.0,
CUST002946,Jessica,Reyes,jessica.reyes405@yahoo.com,001-672-877-7198,F,2001-02-16,,FL,Murraystad,SILVER,Online,0,Influencer,25.0,25-34,6.0,7317.83,High-Value Customer,0.03612340112995684,No,1.0,
CUST002044,Yolanda,Avery,yolanda.avery218@hotmail.com,001-845-905-8105x8010,F,1991-06-29,,California,New Timothyfurt,Bronze,Mobile App,yes,Friend Referral,35.0,35-44,4.0,5770.74,Repeat Customer,-0.3179408248700525,No,0.0,
CUST005212,Ann,Todd,ann.todd69@gmail.com,462.618.7540x65702,M,1961-08-15,2023-11-09,MA,Shanemouth,silver,Online,Y,Influencer,65.0,55+,4.0,5350.12,Repeat Customer,-0.4142031591493277,No,3.0,4.333333333333333
CUST001936,Samantha,Faulkner,samantha.faulkner273@hotmail.com,001-617-979-0366x66369,F,2001-11-24,2024-10-21,WI,Lake Sarahhaven,Silver,Online,N,,24.0,18-24,7.0,10713.01,High-Value Customer,0.813138170038496,No,2.0,4.0
CUST002324,Margaret,Cooper,margaret.cooper778@outlook.com,+1-260-978-1384x75134,F,1990-09-24,2025-06-09,NJ,Port Tricia,Bronze,In-Store,N,Influencer,35.0,35-44,3.0,3101.5,Repeat Customer,-0.9288182751853313,No,0.0,
CUST000325,Tina,Allen,tina.allen738@outlook.com,755.748.6401,F,1948-08-16,2023-06-17,GA,Port Julie,Bronze,In-Store,0,Search Engine,78.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST001427,Blake,Zamora,blake.zamora61@hotmail.com,720.853.6499x1192,Other,1974-08-05,2022-03-25,WISCONSIN,Schultzberg,BRONZE,Mobile App,Y,Email Campaign,52.0,45-54,6.0,11713.380000000001,High-Value Customer,1.0420810432802787,No,1.0,5.0
CUST003499,  Robert ,Rose,robert.rose246@gmail.com,358.900.2729,M,1983-03-02,2025-11-28,NY,Lake Joshuafurt,gold,Online,1,Influencer,43.0,35-44,5.0,7303.74,Repeat Customer,0.03289878915241178,No,1.0,3.0
CUST000589,Kyle,Ortiz,kyle.ortiz724@hotmail.com,+1-395-229-8006x155,M,1980-10-01,2021-08-23,Florida,Port Colleen,Silver,In-Store,,,45.0,45-54,6.0,12857.05,High-Value Customer,1.3038192959672135,No,0.0,
CUST004738,William,Hammond,william.hammond365@outlook.com,2367029193,Other,1954-02-01,2024-05-12,FL,Hamiltonmouth,BRONZE,Online,N,,72.0,55+,5.0,7283.5,Repeat Customer,0.028266699271254185,No,0.0,
CUST001024,Denise,Palmer,denise.palmer165@yahoo.com,(860)520-0053x28538,M,1954-08-13,2024-12-14,NEW JERSEY,North Jeffreychester,platinum,Mobile App,1,,72.0,55+,5.0,9836.119999999999,Repeat Customer,0.6124547068029061,No,1.0,3.0
CUST004520,Bruce,Brooks,bruce.brooks329@outlook.com,+1-705-250-7788x439,F,2004-08-14,2021-06-26,AZ,New Williamhaven,GOLD,Mobile App,Y,TV Ad,22.0,18-24,6.0,10216.28,High-Value Customer,0.6994574384837806,No,1.0,4.0
CUST005755,Sarah,Nicholson,sarah.nicholson47@outlook.com,497-343-6271,Other,1975-10-14,2021-08-16,NEW YORK,Davidview,SILVER,In-Store,1,Walk-in,50.0,45-54,6.0,9320.119999999999,High-Value Customer,0.4943638778168712,No,1.0,
CUST000988,Tiffany,Adams,,,M,1946-02-06,2025-02-18,Texas,Markview,Bronze,In-Store,,,80.0,55+,7.0,19418.77,High-Value Customer,2.8055226959173014,No,1.0,5.0
CUST004815,Mary,Doyle,mary.doyle7@gmail.com,578.830.0575x25758,M,1985-05-05,2024-08-04,Pennsylvania,Port Charles,Bronze,Online,N,TV Ad,41.0,35-44,6.0,7654.14,High-Value Customer,0.11309070092897518,No,0.0,
CUST004519,Stephen,Griffin,stephen.griffin946@hotmail.com,805-283-7849,F,2004-10-11,2024-04-21,OH,West Pamelamouth,gold,In-Store,1,,21.0,18-24,8.0,16215.400000000001,High-Value Customer,2.0724052175277765,No,1.0,5.0
CUST003551,Jason,Turner,jason.turner425@outlook.com,9297554859,M,1979-10-11,,Tennessee,South Rodney,gold,Online,0,Search Engine,46.0,45-54,3.0,3702.69,Repeat Customer,-0.7912310165068152,No,1.0,4.0
CUST000249,James,Moss,,,F,1947-04-03,2024-07-19,MISSOURI,South Paul,Bronze,Mobile App,,,79.0,55+,8.0,16520.57,High-Value Customer,2.1422458731124046,No,0.0,
CUST005015,Peter,Mcdonald,peter.mcdonald744@yahoo.com,001-471-411-7087,Other,1961-06-12,,NJ,Benjaminville,silver,In-Store,N,Social Media,65.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,1.0,5.0
CUST000736,  Marvin ,Howard,marvin.howard780@outlook.com,+1-229-358-2923x6161,Other,1973-05-02,2025-01-22,GA,North Matthew,Bronze,Mobile App,,Friend Referral,53.0,45-54,4.0,7436.0199999999995,Repeat Customer,0.0631721512808472,No,0.0,
CUST001501,Wendy,Phillips,wendy.phillips396@yahoo.com,497.667.3887,M,2010-02-25,2023-08-17,CA,Lake Annaside,bronze,In-Store,Y,Walk-in,,Unknown,3.0,3827.1000000000004,Repeat Customer,-0.7627587683786123,No,1.0,4.0
CUST004243,Joanna,Schultz,joanna.schultz19@gmail.com,001-672-623-7091,F,1954-07-28,2022-10-05,MI,Lake Michael,bronze,In-Store,,,72.0,55+,4.0,2136.03,Repeat Customer,-1.149773997396857,No,0.0,
CUST004536,Lisa,Lambert,lisa.lambert858@hotmail.com,812-654-1895x081,F,1946-07-05,2022-04-08,MI,Garciachester,BRONZE,In-Store,N,TV Ad,80.0,55+,2.0,3039.65,Repeat Customer,-0.9429731545899558,No,0.0,
CUST002687,Michelle,English,michelle.english370@yahoo.com,(752)332-2148x94413,Other,1951-08-26,2021-07-05,MO,Jonathanstad,Silver,Online,0,Walk-in,75.0,55+,5.0,6301.62,Repeat Customer,-0.19644458593186212,No,0.0,
CUST003122,Nicole,Evans,nicole.evans864@yahoo.com,(802)733-6270,Other,1994-04-24,2020-09-19,California,Bautistafurt,BRONZE,In-Store,,Email Campaign,32.0,25-34,4.0,11798.42,Repeat Customer,1.0615431442434033,No,0.0,
CUST002883,Nancy,Gardner,nancy.gardner198@outlook.com,249-790-1409,F,1996-06-29,2023-03-28,Tennessee,Christopherfurt,BRONZE,In-Store,N,Influencer,30.0,25-34,6.0,11444.3,High-Value Customer,0.980499879978801,No,1.0,5.0
CUST002753,Ashley,Lee,ashley.lee895@hotmail.com,711.320.2730x2385,F,1997-08-26,2025-10-14,New Jersey,West Jill,SILVER,Mobile App,,TV Ad,29.0,25-34,5.0,11826.27,Repeat Customer,1.0679168449939094,No,0.0,
CUST005092,Adam,Cannon,adam.cannon671@outlook.com,(923)647-1905,Other,2000-07-25,2023-05-18,MO,Chelseaport,SILVER,In-Store,N,Social Media,26.0,25-34,8.0,13770.35,High-Value Customer,1.5128354861085813,No,2.0,4.0
CUST003469,Brenda,Williams,brenda.williams203@yahoo.com,5086884391,F,1941-09-16,2022-04-25,TX,East Jacobchester,BRONZE,Mobile App,N,Social Media,84.0,55+,3.0,6242.900000000001,Repeat Customer,-0.20988313918391616,No,2.0,1.5
CUST004970,Daniel,Rodriguez,daniel.rodriguez640@outlook.com,,F,1995-06-26,2024-08-07,PA,Jeremyfort,Gold,Mobile App,,,31.0,25-34,6.0,7663.8099999999995,High-Value Customer,0.1153037596814846,No,0.0,
CUST004649,Joshua,Chang,joshua.chang729@gmail.com,959-566-8292,F,1973-10-30,2026-03-07,ny,Teresaberg,Platinum,Online,1,TV Ad,52.0,45-54,6.0,6741.96,High-Value Customer,-0.09566916803319807,No,0.0,
CUST005226,Russell,Burns,russell.burns15@yahoo.com,+1-779-757-3637,M,1949-10-15,2024-10-06,Indiana,West Anthony,Bronze,Mobile App,no,,76.0,55+,5.0,10472.7,Repeat Customer,0.7581412570275773,No,1.0,4.0
CUST004986,Robert,Mcmillan,robert.mcmillan276@yahoo.com,(722)913-5064x7209,F,1948-05-06,2021-01-09,Georgia,Lake Joelstad,gold,Online,0,Influencer,78.0,55+,6.0,5089.77,High-Value Customer,-0.47378639040226206,No,3.0,4.0
CUST004303,Anthony,Colon,anthony.colon46@yahoo.com,9094037224,Other,1970-12-18,2022-04-26,PENNSYLVANIA,Melanieport,Bronze,Mobile App,yes,Search Engine,55.0,55+,2.0,1222.1599999999999,Repeat Customer,-1.358920636709779,No,0.0,
CUST002077,Michelle,Ward,michelle.ward633@gmail.com,+1-452-275-0568x8084,M,1945-09-28,2020-09-21,WISCONSIN,Joshuaberg,SILVER,In-Store,Y,,80.0,55+,9.0,12420.31,High-Value Customer,1.2038677675731033,No,0.0,
CUST002587,Madeline,Williams,madeline.williams5@gmail.com,+1-788-577-3352x108,F,1987-11-29,2025-08-27,Georgia,East Jimmy,BRONZE,Online,yes,Friend Referral,38.0,35-44,3.0,3660.85,Repeat Customer,-0.8008064434152953,No,2.0,4.0
CUST004061,Stephanie,Banks,stephanie.banks908@gmail.com,(775)509-0161,M,1990-11-21,2023-12-25,Missouri,West Gregoryview,Bronze,Mobile App,1,,35.0,35-44,2.0,2966.11,Repeat Customer,-0.959803386302423,No,1.0,4.0
CUST005066,Dawn,Todd,dawn.todd687@hotmail.com,969.770.8632x956,F,1977-01-14,2023-08-21,Indiana,Danielborough,BRONZE,Online,N,Influencer,49.0,45-54,5.0,7294.110000000001,Repeat Customer,0.030694884727730735,No,0.0,
CUST001927,Megan,Freeman,megan.freeman142@yahoo.com,+1-867-385-1506,M,1960-11-16,2021-09-18,North Carolina,Port David,GOLD,In-Store,0,,65.0,55+,6.0,8294.14,High-Value Customer,0.2595599461829718,No,2.0,3.0
CUST006071,Hector,Parker,HECTOR.PARKER429@GMAIL.COM,(755)332-0528,F,1967-06-22,2023-08-24,Maryland,Kristenmouth,GOLD,Online,,Search Engine,59.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,3.0,3.3333333333333335
CUST000191,Chelsea,Strickland,chelsea.strickland565@outlook.com,(208)373-7530,F,1998-11-17,2026-05-03,OH,Jadeport,BRONZE,In-Store,,Search Engine,27.0,25-34,2.0,4788.26,Repeat Customer,-0.5427894249905943,No,0.0,
CUST004480,Ryan,Turner,ryan.turner250@outlook.com,001-930-328-7833x206,M,1941-05-06,2023-07-05,Wisconsin,New Hollyville,Bronze,Online,,Email Campaign,85.0,55+,4.0,8675.81,Repeat Customer,0.34690825373936707,No,1.0,4.0
CUST002888,Mary,Harris,mary.harris435@gmail.com,427-701-8233x200,F,1996-03-07,2023-03-15,Florida,West Diana,silver,Mobile App,N,,30.0,25-34,4.0,4104.06,Repeat Customer,-0.6993742024949452,No,1.0,5.0
CUST001989,Laurie,Byrd,,,M,,2026-01-17,Virginia,,bronze,Mobile App,,,,Unknown,6.0,9149.25,High-Value Customer,0.4552588779160114,No,0.0,
CUST000094,Brent,Dougherty,brent.dougherty319@gmail.com,001-953-227-8774,Other,2001-03-02,2023-02-08,GA,Port Mark,Silver,Mobile App,N,Search Engine,25.0,25-34,5.0,8117.000000000001,Repeat Customer,0.21902000539501434,No,2.0,4.0
CUST002232,Mary,Reyes,mary.reyes993@yahoo.com,+1-324-864-9137,F,1994-03-16,2023-09-17,tn,West Andrewburgh,bronze,Online,0,Email Campaign,32.0,25-34,7.0,7655.959999999999,High-Value Customer,0.11350722284516596,No,0.0,
CUST004556,Denise,Powell,denise.powell487@outlook.com,001-863-413-6439,M,2001-09-08,2021-03-23,Texas,Copelandstad,bronze,Mobile App,Y,Friend Referral,25.0,25-34,3.0,3629.97,Repeat Customer,-0.8078735844988006,No,2.0,4.0
CUST001213,Tonya,Frank,tonya.frank392@hotmail.com,001-461-697-9797,M,1960-02-19,2021-01-28,Tennessee,Elizabethtown,Bronze,Online,N,Walk-in,66.0,55+,6.0,9576.14,High-Value Customer,0.5529561530823842,No,1.0,5.0
CUST002750,Maria,Smith,maria.smith165@hotmail.com,(814)394-9185x1475,M,1985-07-17,2023-02-06,WA,Martinezshire,BRONZE,Online,no,,41.0,35-44,9.0,13034.949999999999,High-Value Customer,1.3445331689839104,No,2.0,3.0
CUST003005,Danielle,Jones,,,F,,2025-08-16,MI,North Robert,silver,In-Store,,,,Unknown,3.0,4194.4,Repeat Customer,-0.678699153094561,No,1.0,3.0
CUST003855,  John ,Dunn,john.dunn660@outlook.com,,M,2001-06-08,2021-01-29,California,Allisonbury,SILVER,Mobile App,,,25.0,25-34,4.0,6051.08,Repeat Customer,-0.2537827182848877,No,1.0,3.0
CUST005311,Misty,Miller,misty.miller583@yahoo.com,459-731-9426x02181,M,1970-04-25,2024-12-26,NEW JERSEY,South Jeremy,BRONZE,Mobile App,1,Email Campaign,56.0,55+,5.0,6715.620000000001,Repeat Customer,-0.10169729290818269,No,1.0,3.0
CUST003063,David,Romero,david.romero644@outlook.com,638-682-7374x909,M,1975-12-25,,Missouri,Port Markland,bronze,In-Store,Y,Search Engine,50.0,45-54,3.0,4765.1,Repeat Customer,-0.5480897808032232,No,2.0,5.0
CUST003625,Ashley,Merritt,ashley.merritt703@gmail.com,707-399-3456,F,1985-06-30,2025-05-17,MI,North Gloria,platinum,Mobile App,,Email Campaign,41.0,35-44,5.0,9831.51,Repeat Customer,0.6113996705206862,No,1.0,4.0
CUST005513,Timothy,Gonzalez,timothy.gonzalez840@hotmail.com,547.894.4033,Other,1962-09-19,2022-09-01,Michigan,Hallshire,Platinum,Online,no,Walk-in,63.0,55+,5.0,8258.029999999999,Repeat Customer,0.2512958767359063,No,0.0,
CUST004204,Katherine,Lee,katherine.lee998@hotmail.com,816.974.3121x82725,M,1969-12-02,2024-08-17,MD,Dudleyview,silver,Mobile App,no,Influencer,56.0,55+,7.0,8944.880000000001,High-Value Customer,0.4084871284588876,No,3.0,4.333333333333333
CUST001000,Mitchell,Kennedy,mitchell.kennedy606@outlook.com,5442964612,M,1981-09-01,2025-09-03,WI,North John,bronze,In-Store,yes,Search Engine,45.0,45-54,5.0,3407.71,Repeat Customer,-0.8587396070771651,No,1.0,3.0
CUST003029,Andrea,Morris,andrea.morris85@gmail.com,001-520-846-5456x566,F,2002-04-18,,Arizona,Stephanieville,Bronze,In-Store,yes,Walk-in,24.0,18-24,5.0,6840.039999999999,Repeat Customer,-0.07322275619802328,No,0.0,
CUST001119,Daniel,Adams,daniel.adams11@yahoo.com,469-803-9220,M,1979-05-08,2024-01-12,Pennsylvania,North Nicholas,silver,Mobile App,Y,Search Engine,47.0,45-54,2.0,4929.200000000001,Repeat Customer,-0.5105341508873156,No,1.0,
CUST005973,Edgar,Weber,edgar.weber484@outlook.com,(962)924-5860x4885,F,1981-09-05,,mo,North Mary,Platinum,Online,0,Walk-in,45.0,45-54,11.0,12160.18,High-Value Customer,1.144334885123225,No,0.0,
CUST001430,Catherine,Brown,catherine.brown106@hotmail.com,441-549-2531x649,F,1974-07-03,2022-10-30,Indiana,New Erica,BRONZE,In-Store,1,Search Engine,52.0,45-54,5.0,7451.969999999999,Repeat Customer,0.06682243950241161,No,3.0,3.3333333333333335
CUST006059,Gary,Webb,GARY.WEBB64@GMAIL.COM,7779748212,Other,1994-11-20,2022-10-17,mo,Lake Eric,SILVER,Online,1,Email Campaign,31.0,25-34,4.0,2583.55,Repeat Customer,-1.0473553776529996,No,2.0,5.0
CUST001852,Clifford,Rogers,clifford.rogers135@hotmail.com,+1-650-282-4326x25381,F,1969-03-28,2024-05-08,WI,New Jason,BRONZE,In-Store,Y,Email Campaign,57.0,55+,3.0,3036.04,Repeat Customer,-0.9437993326764668,No,0.0,
CUST001513,Cassandra,Hall,cassandra.hall444@outlook.com,426-841-0603,F,1983-04-08,2024-10-17,NC,Adkinsport,bronze,Mobile App,no,Search Engine,43.0,35-44,6.0,7806.95,High-Value Customer,0.1480625218153239,No,0.0,
CUST000133,Adriana,Bailey,adriana.bailey377@gmail.com,4107512382,F,1947-07-05,2024-11-15,va,Floresport,gold,In-Store,N,Walk-in,79.0,55+,7.0,9569.85,High-Value Customer,0.5515166350313725,No,0.0,
CUST003820,Shelby,Jones,shelby.jones76@yahoo.com,(595)758-4457,F,1950-11-09,,Wisconsin,New Tabithaville,silver,In-Store,N,Email Campaign,75.0,55+,3.0,4703.3,Repeat Customer,-0.5622332172980624,No,1.0,3.0
CUST003826,Anna,Lopez,anna.lopez550@hotmail.com,(742)884-6851x92617,M,1974-03-11,2023-11-23,North Carolina,Dennisfort,Bronze,Mobile App,no,,52.0,45-54,7.0,13093.81,High-Value Customer,1.358003762383364,No,1.0,
CUST004892,Gary,Tanner,gary.tanner419@hotmail.com,455.574.9262x77730,F,1959-11-13,2021-12-18,Washington,Port Stephen,BRONZE,Mobile App,,TV Ad,66.0,55+,10.0,15539.11,High-Value Customer,1.9176307083514865,No,0.0,
CUST003503,Monica,Collins,monica.collins134@gmail.com,(599)338-7884,F,1993-09-10,2021-08-23,NJ,Michaelland,GOLD,Online,Y,Influencer,33.0,25-34,3.0,6418.879999999999,Repeat Customer,-0.16960867390298154,No,0.0,
CUST002131,  Crystal ,Smith,crystal.smith323@yahoo.com,784-600-0040x0464,F,1945-09-22,2022-02-26,Arizona,Stephaniestad,Silver,In-Store,yes,Influencer,80.0,55+,5.0,14008.65,Repeat Customer,1.5673723941461242,No,0.0,
CUST003883,Alex,Stephenson,alex.stephenson125@gmail.com,001-842-909-2259x739,F,1990-02-14,2024-09-26,mi,Smithchester,gold,Online,N,Social Media,36.0,35-44,5.0,14435.779999999999,Repeat Customer,1.665124595279467,No,1.0,3.0
CUST005370,Billy,Roach,billy.roach850@gmail.com,+1-985-769-3440,M,1988-08-12,2024-04-28,FL,Carrillomouth,BRONZE,Online,0,Influencer,38.0,35-44,8.0,16938.13,High-Value Customer,2.23780790131281,No,2.0,3.5
CUST001616,Taylor,Greene,taylor.greene128@hotmail.com,882-258-5455x13919,F,1941-01-15,2024-01-14,Wisconsin,East Alicia,GOLD,Online,,,85.0,55+,6.0,10188.38,High-Value Customer,0.6930722948234889,No,1.0,5.0
CUST004830,Brian,Preston,brian.preston370@hotmail.com,988-263-3200x2683,M,1994-10-04,2025-04-07,PA,South Johntown,SILVER,Mobile App,Y,Social Media,31.0,25-34,5.0,4087.41,Repeat Customer,-0.7031846914535064,No,2.0,2.5
CUST004420,Shawn,Tyler,shawn.tyler200@outlook.com,001-314-863-5808x057,M,2002-09-24,2021-04-29,va,Lisahaven,SILVER,In-Store,0,Social Media,23.0,18-24,0.0,0.0,No Orders,-1.6386219691779427,No,1.0,2.0
CUST003177,Shannon,Snyder,shannon.snyder129@outlook.com,775.614.3535,Other,1984-11-22,,CA,Lake Donna,SILVER,In-Store,Y,Social Media,41.0,35-44,5.0,11358.279999999999,Repeat Customer,0.9608134979838808,No,0.0,
CUST003656,Christopher,Keller,christopher.keller839@outlook.com,981.536.2480x467,M,1970-09-10,2026-04-28,WA,New Michelle,platinum,Mobile App,N,TV Ad,56.0,55+,8.0,9238.640000000001,High-Value Customer,0.4757165120304722,No,1.0,5.0
CUST005413,Derek,Anderson,derek.anderson234@yahoo.com,+1-723-600-3191x026,M,1950-08-20,2023-07-26,tn,Cunninghamberg,silver,In-Store,yes,Influencer,76.0,55+,4.0,8467.43,Repeat Customer,0.29921878291744874,No,1.0,4.0
CUST002646,Angelica,Chase,angelica.chase385@outlook.com,3182175760,M,2007-06-05,2023-10-13,Pennsylvania,North Robert,BRONZE,In-Store,1,,19.0,18-24,1.0,606.15,One-Time Customer,-1.499899573848708,No,0.0,
CUST005566,Logan,Crawford,logan.crawford603@outlook.com,001-343-369-4882x595,M,1998-09-09,2020-09-21,OH,New Raymondfurt,BRONZE,Mobile App,N,Email Campaign,28.0,25-34,4.0,4931.41,Repeat Customer,-0.5100283742747981,No,1.0,4.0
CUST001202,Nathan,Howe,nathan.howe756@gmail.com,663.985.6461,Other,1999-08-09,2023-03-05,WA,North Megan,Silver,In-Store,yes,Walk-in,27.0,25-34,6.0,13997.45,High-Value Customer,1.5648091823541794,No,2.0,4.0
CUST003708,Angel,Reyes,angel.reyes127@yahoo.com,+1-953-716-4705x9488,Other,1998-12-16,2024-11-20,California,Port Jennifershire,Gold,In-Store,no,Friend Referral,27.0,25-34,6.0,5394.35,High-Value Customer,-0.40408076115310215,No,4.0,3.6666666666666665
CUST004596,Amanda,Peck,amanda.peck185@outlook.com,(765)248-6202x6369,Other,1994-07-24,2023-10-17,WISCONSIN,Richardmouth,Silver,Online,,Email Campaign,32.0,25-34,4.0,6510.3099999999995,Repeat Customer,-0.14868416906927376,No,1.0,1.0
CUST000277,Adam,Cannon,,,M,,2023-07-27,MO,,SILVER,Online,,,,Unknown,6.0,8088.139999999999,High-Value Customer,0.21241515786684156,No,1.0,4.0
CUST001344,Paul,Cuevas,paul.cuevas286@outlook.com,(826)441-2608x48187,M,1950-07-03,2021-03-06,ARIZONA,Mariastad,gold,In-Store,N,TV Ad,76.0,55+,8.0,15249.82,High-Value Customer,1.851424320914723,No,1.0,
CUST003443,James,Hull,james.hull513@yahoo.com,722-671-0684x66656,M,2004-08-26,2025-01-23,IN,New Shirleyfurt,Gold,Online,yes,TV Ad,22.0,18-24,7.0,11382.44,High-Value Customer,0.9663427119922195,No,2.0,4.0
