customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source
CUST000407,Benjamin,Vasquez,benjamin.vasquez624@yahoo.com,449-387-2839,F,1989-12-16,2024-03-14,FL,East Traceyfurt,gold,In-Store,N,TV Ad
CUST003665,Karen,Craig,karen.craig236@hotmail.com,(308)686-3841x96284,M,1950-05-03,2025-04-02,Arizona,North Lindsaymouth,SILVER,Mobile App,N,Email Campaign
CUST003018,Karen,Jimenez,karen.jimenez592@outlook.com,,Other,2007-04-10,2021-02-24,Wisconsin,Parksville,silver,In-Store,,
CUST005631,Taylor,Soto,taylor.soto786@hotmail.com,9427628573,M,1990-01-02,09/13/2024,pa,Lewisburgh,BRONZE,Online,1,Influencer
CUST004468,Christy,Adams,christy.adams334@outlook.com,560-958-1195x2361,F,1966-04-09,2023-12-30,Ohio,West James,Bronze,Online,,Email Campaign
CUST001443,Christopher,Martinez,christopher.martinez93@hotmail.com,+1-625-826-1197x89259,F,1949-08-31,2021-10-24,FLORIDA,North Joseph,BRONZE,Online,Y,Walk-in
CUST001586,John,Huang,john.huang635@hotmail.com,844.479.3656x11568,F,1976-10-15,2020-10-30,Ohio,Port Joshua,silver,Online,Y,
CUST004502,Nicole,Nunez,nicole.nunez900@gmail.com,(980)581-7869x772,M,1968-10-27,2026-06-14,Illinois,West Shirley,GOLD,Mobile App,,Social Media
CUST005528,Michael,Boyd,michael.boyd374@yahoo.com,+1-958-446-7842,F,1976-12-12,2025-04-02,VA,South Carrie,silver,In-Store,Y,Walk-in
CUST000588,Anthony,Adams,anthony.adams918@yahoo.com,756-267-6640x473,M,1955-09-25,2025-08-17,md,Brownmouth,Gold,In-Store,1,TV Ad
CUST003954,Pamela,Carroll,,,M,,2020-12-12,mi,,BRONZE,Online,,
CUST001672,Taylor,Carter,taylor.carter670@hotmail.com,(862)497-6116,F,1990-07-12,2025-11-08,Indiana,Branditown,Bronze,Online,1,TV Ad
CUST003017,Alexandria,Kim,,,Other,1977-06-23,2023-04-18,IN,North Stephen,SILVER,Mobile App,,
CUST004254,Theresa,Green,theresa.green941@gmail.com,(820)331-4754x880,M,1978-06-06,06/05/2022,Illinois,Leville,bronze,Online,1,Email Campaign
CUST005882,Lisa,Mason,lisa.mason833@hotmail.com,319-971-0245x199,F,1952-01-17,2025-04-11,PA,Obrienhaven,Silver,In-Store,Y,Search Engine
CUST000394,Madison,Thomas,madison.thomas636@gmail.com,713.677.0285x19611,F,1949-07-29,2024-10-23,MD,Lake William,Silver,In-Store,,Search Engine
CUST002219,Brian,Smith,brian.smith1@yahoo.com,+1-963-419-0537x6932,Other,1949-02-13,2021-05-27,FL,Jeremyton,Gold,Mobile App,0,
CUST003534,Paige,Ortega,paige.ortega149@hotmail.com,412-961-0912,F,1955-08-26,2023-08-05,New Jersey,Erikmouth,bronze,In-Store,yes,TV Ad
CUST006026,Dwayne,Johnson,DWAYNE.JOHNSON215@HOTMAIL.COM,(763)349-6070,M,1942-01-10,2021-11-02,Missouri,North Kristen,BRONZE,Online,,Social Media
CUST004581,Caroline,Thomas,caroline.thomas458@gmail.com,(830)845-1424,M,1971-07-09,2021-04-05,NEW JERSEY,Jessicastad,GOLD,Online,1,Influencer
CUST000104,Nancy,Smith,nancy.smith307@gmail.com,772.687.4315x27420,F,1980-06-07,2021-04-19,Massachusetts,Justinside,Bronze,Mobile App,1,TV Ad
CUST001738,Danielle,Shepard,danielle.shepard8@yahoo.com,(661)446-5344x200,F,1959-02-25,2026-04-23,PA,East Steven,bronze,Online,Y,Walk-in
CUST005385,Pamela,Hardy,pamela.hardy99@outlook.com,(804)367-9323x67053,M,1959-09-30,2021-04-17,GEORGIA,Brooketown,BRONZE,In-Store,0,Search Engine
CUST000213,Angela,Peters,angela.peters358@outlook.com,335-436-8222x3943,M,1949-04-20,2020-09-13,Tennessee,Medinaland,bronze,Mobile App,,Walk-in
CUST004401,Michael,King,,,F,,2023-02-01,VA,East Mariah,silver,In-Store,,
CUST002013,Tyler,Valenzuela,tyler.valenzuela112@gmail.com,+1-813-604-9950x4389,M,1949-01-27,2023-02-12,ma,Travishaven,BRONZE,In-Store,N,Social Media
CUST004859,Charles,Bolton,charles.bolton860@yahoo.com,001-748-577-6126,F,1984-10-10,2022-06-10,MA,West Donna,Gold,In-Store,N,Walk-in
CUST001641,David,Cooper,david.cooper542@hotmail.com,566.593.3276,M,1979-09-25,2023-06-25,California,North Jenniferstad,SILVER,In-Store,,Walk-in
CUST003285,Briana,Reyes,briana.reyes909@hotmail.com,472.338.0571,M,2003-08-23,2026-01-22,Missouri,East Amyfort,Gold,In-Store,Y,Walk-in
CUST005007,Molly,Marshall,molly.marshall280@hotmail.com,378.962.6591,M,1961-04-24,2022-02-19,Florida,Samanthafort,bronze,Online,1,Influencer
CUST001716,James,Smith,james.smith207@yahoo.com,(454)903-0799x1540,Other,1982-09-14,2025-11-11,NC,West Melissa,BRONZE,Mobile App,N,Email Campaign
CUST005952,Desiree,Short,desiree.short8@outlook.com,+1-983-988-5342x63015,F,1995-08-16,08/18/2025,Maryland,Natalieshire,SILVER,In-Store,N,
CUST001658,Adam,Gardner,adam.gardner699@outlook.com,(304)390-3764x74769,F,1955-05-07,2025-09-21,Indiana,Howellfurt,Gold,Mobile App,N,
CUST003520,Elizabeth,Chambers,elizabeth.chambers407@yahoo.com,349.219.2832x4951,M,1981-12-06,2021-01-12,ARIZONA,Billymouth,Bronze,Mobile App,yes,Influencer
CUST005787,Michael,Schroeder,michael.schroeder7@outlook.com,331-728-0151,F,1981-07-03,2024-10-20,Virginia,Brookestad,BRONZE,Online,N,TV Ad
CUST003288,Jacob,Johnson,jacob.johnson894@gmail.com,685-664-5044x6240,Other,1960-02-17,2021-05-29,AZ,Jacobsborough,Bronze,Mobile App,N,Social Media
CUST004232,Phillip,Adams,phillip.adams799@outlook.com,(462)409-4846x180,M,2008-04-05,2021-01-08,New York,East Paul,BRONZE,In-Store,Y,Walk-in
CUST000784,Nicole,Allen,nicole.allen615@yahoo.com,9055595501,M,1982-12-13,2026-03-30,az,Lake Henry,PLATINUM,Online,N,
CUST000232,Tammy,Hart,tammy.hart434@outlook.com,8717416335,M,1994-07-28,2025-01-30,Maryland,Maldonadoshire,silver,Mobile App,Y,
CUST000149,Stephanie,Townsend,stephanie.townsend39@gmail.com,(384)686-6618x8924,F,1941-11-04,2021-01-24,MI,Jasonton,BRONZE,In-Store,N,Search Engine
CUST001019,Debbie,Arnold,debbie.arnold7@hotmail.com,4493832112,Other,1947-06-22,2021-11-12,Tennessee,East Dianaton,BRONZE,Mobile App,N,Social Media
CUST005987,Kaitlyn,White,,,M,1985-04-20,2021-03-07,VA,Samanthabury,Bronze,In-Store,,
CUST004889,Gregory,Brown,gregory.brown460@gmail.com,357.572.0897,F,1967-07-08,2026-05-12,Florida,Christopherchester,bronze,In-Store,1,
CUST002159,Jason,James,jason.james380@yahoo.com,(951)343-5804,F,1959-07-28,09/14/2024,Pennsylvania,Houseton,Bronze,Mobile App,N,Influencer
CUST000388,Scott,Carrillo,scott.carrillo530@yahoo.com,001-626-706-0290x84668,F,1990-11-28,09/07/2023,Michigan,North Matthewfurt,gold,In-Store,yes,TV Ad
CUST004894,Christopher,Arnold,christopher.arnold365@hotmail.com,318.311.4073,Other,2004-07-07,2023-05-01,MD,Jordanburgh,gold,Online,,
CUST005165,Samantha,Willis,,,F,,2023-06-02,AZ,Richardland,BRONZE,Online,,
CUST005115,Samantha,Richardson,samantha.richardson997@hotmail.com,865.650.5605x723,M,1966-09-08,2022-08-26,Washington,Veronicafurt,Bronze,Online,Y,Social Media
CUST002476,Catherine,Thomas,catherine.thomas720@outlook.com,+1-957-283-9803,F,1941-08-28,2026-06-22,Missouri,West Kim,Platinum,Online,N,
CUST002464,Nancy,Jensen,nancy.jensen62@yahoo.com,,Other,1976-10-07,2025-05-08,Maryland,South Vincent,silver,Online,,
CUST000272,James,Johnson,james.johnson441@yahoo.com,001-233-812-7975x7366,M,1994-03-11,2020-10-04,NJ,Stephaniebury,bronze,Mobile App,N,
CUST004233,Lauren,Hart,lauren.hart641@yahoo.com,718-531-8517,F,1978-06-01,2022-05-17,Washington,Harrisonberg,BRONZE,Online,Y,Friend Referral
CUST001137,Alan,Rodriguez,alan.rodriguez196@outlook.com,528.663.9420x122,M,1953-07-05,2024-12-01,Georgia,Jacksonport,gold,Mobile App,Y,Social Media
CUST005158,Tina,Mata,tina.mata237@yahoo.com,+1-328-670-0762x59962,F,2002-01-25,2020-11-04,Georgia,Schwartzside,Gold,Online,Y,Social Media
CUST000141,Michelle,Martinez,michelle.martinez180@yahoo.com,929.946.6711x6845,F,2001-04-20,2022-02-15,TN,Mariafurt,bronze,Online,N,TV Ad
CUST001351,Corey,Pierce,corey.pierce701@hotmail.com,(371)705-2987x70745,Other,1968-06-20,2025-11-29,MA,Scottmouth,Platinum,In-Store,no,Search Engine
CUST000700,Dawn,Lewis,dawn.lewis431@hotmail.com,4339582686,Other,1950-07-27,2021-04-21,IL,Evanschester,Silver,Online,1,Email Campaign
CUST000758,Daniel,Allen,daniel.allen668@outlook.com,216-677-2696,M,1962-04-09,2024-01-18,VA,Griffinbury,SILVER,Online,yes,TV Ad
CUST003919,Sarah,Booker,sarah.booker222@hotmail.com,(418)294-2062x4887,M,1970-04-29,2025-10-04,MA,Adamshaven,gold,Mobile App,Y,Search Engine
CUST005083,Lee,Martinez,lee.martinez133@gmail.com,(906)625-1048x2801,F,1988-02-03,2025-03-14,MO,Jessicaview,Gold,Mobile App,,Walk-in
CUST006038,Jamie,Chavez,JAMIE.CHAVEZ422@OUTLOOK.COM,(371)662-9968x17548,F,1980-03-29,2023-08-18,Illinois,East Lori,Bronze,Mobile App,Y,Influencer
CUST003188,Amy,Browning,amy.browning39@gmail.com,6274554701,Other,1944-06-20,2021-03-29,Maryland,West Kyle,BRONZE,In-Store,yes,Search Engine
CUST003629,  Savannah ,Baxter,savannah.baxter516@hotmail.com,944-640-0579,Other,2002-05-02,2024-06-19,oh,Thomasfurt,gold,In-Store,Y,
CUST001458,Jessica,Robinson,jessica.robinson148@outlook.com,327-307-9959x4761,Other,1948-11-14,03/19/2021,INDIANA,Paulmouth,gold,In-Store,Y,TV Ad
CUST002931,Charles,Hammond,charles.hammond117@hotmail.com,+1-414-689-9482x2332,M,1968-02-10,01/04/2021,California,New Alicia,SILVER,Mobile App,Y,
CUST004140,Jack,Brown,jack.brown845@gmail.com,(359)485-6842,F,1954-10-31,2023-04-08,New Jersey,East Richardmouth,Bronze,Mobile App,0,Friend Referral
CUST005282,Benjamin,Wright,benjamin.wright740@hotmail.com,(329)649-4513,F,1966-10-26,2024-05-08,GA,Haaston,BRONZE,Online,Y,
CUST003509,Ashley,Allen,,,M,,2025-10-15,New Jersey,,bronze,In-Store,,
CUST005118,Kimberly,Ward,kimberly.ward706@outlook.com,251.999.4038,F,1956-01-26,2021-10-30,mi,Bellberg,BRONZE,Online,yes,Email Campaign
CUST001080,Jeffrey,Sheppard,jeffrey.sheppard760@gmail.com,7212237205,F,1969-05-23,04/09/2022,NJ,East Jennifer,Silver,Mobile App,Y,
CUST001854,Miguel,Wolf,miguel.wolf598@hotmail.com,001-699-570-2440,F,1992-11-13,2021-11-28,nj,East Zachary,GOLD,Mobile App,,
CUST001536,Virginia,Hansen,virginia.hansen316@yahoo.com,488.431.2736x5485,M,1976-06-18,2021-12-21,Tennessee,Port Daniel,BRONZE,In-Store,yes,Search Engine
CUST002151,Paul,Wells,paul.wells34@outlook.com,3278721793,M,1974-03-25,06/16/2022,mo,Brianbury,Silver,In-Store,1,Walk-in
CUST002147,Max,Garcia,max.garcia268@outlook.com,+1-682-230-7008x133,Other,1983-02-15,2022-09-14,OHIO,Morenofort,Silver,Mobile App,1,
CUST002012,Brenda,Vaughn,brenda.vaughn966@gmail.com,001-820-733-1465,F,1963-02-23,2021-02-09,TX,South Adam,bronze,In-Store,0,Social Media
CUST005499,Lucas,Stevens,lucas.stevens437@yahoo.com,,F,1974-07-06,2022-04-29,TN,Bellborough,Bronze,Mobile App,,
CUST000894,Bobby,Bishop,bobby.bishop31@yahoo.com,(698)373-1379x7166,Other,1975-10-21,2025-05-17,Virginia,Deborahfort,Bronze,In-Store,N,Influencer
CUST003215,Diana,Diaz,diana.diaz478@yahoo.com,001-315-306-8985x118,F,1983-07-07,2025-05-18,Arizona,Port Michelleport,silver,Online,Y,Email Campaign
CUST002790,Dawn,Fletcher,dawn.fletcher626@yahoo.com,(748)893-2377,F,1989-11-04,2020-11-03,Ohio,Lopezborough,BRONZE,Online,,Friend Referral
CUST003019,Diane,Martinez,diane.martinez532@gmail.com,(427)740-4512,M,1949-03-24,2023-06-22,New Jersey,South Christopher,BRONZE,In-Store,Y,Email Campaign
CUST003493,Ariel,Martinez,ariel.martinez767@hotmail.com,328-804-3326x44458,F,2005-09-13,2025-09-17,North Carolina,South James,BRONZE,Online,1,Friend Referral
CUST005267,Brittany,Rodriguez,brittany.rodriguez988@hotmail.com,+1-664-965-8894x921,Other,1995-07-23,2024-06-11,GA,Burgessport,SILVER,Online,0,Influencer
CUST001232,Dawn,Ferrell,dawn.ferrell937@outlook.com,285-948-3966,F,1956-07-19,2021-09-10,MO,South Melissastad,silver,Mobile App,N,
CUST003483,Tara,Figueroa,tara.figueroa408@yahoo.com,001-804-965-3521x70572,F,1977-03-25,2022-01-14,North Carolina,Lake Joseph,BRONZE,Mobile App,N,
CUST004849,John,Rodriguez,,,F,,2022-01-06,oh,Jeremyland,Gold,In-Store,,
CUST004771,Jacob,Bradley,jacob.bradley618@outlook.com,001-599-708-5692x028,M,2031-05-04,2025-08-22,Virginia,Rogersshire,BRONZE,Online,no,
CUST003016,Emily,Abbott,emily.abbott274@hotmail.com,001-652-990-8311x68674,F,1947-09-28,2022-05-04,Indiana,South Stephanie,gold,Online,N,
CUST003373,Joshua,Carter,joshua.carter408@gmail.com,983.592.1143x67858,F,2006-10-06,2022-08-05,WA,Lake Chasechester,Gold,Mobile App,yes,Walk-in
CUST001303,Stephanie,Gross,stephanie.gross216@hotmail.com,7403431566,M,1981-01-26,2025-01-30,IL,West Jonathanland,bronze,Mobile App,1,Email Campaign
CUST003073,  Terri ,Ramos,terri.ramos625@gmail.com,(876)524-3960,M,1995-09-08,2024-02-06,CA,Georgechester,GOLD,In-Store,N,Search Engine
CUST003409,Tiffany,Macdonald,tiffany.macdonald531@gmail.com,619.953.7281x7740,M,1945-12-15,2024-06-30,NJ,North Vanessaville,Gold,Online,N,Walk-in
CUST001108,Alejandro,Durham,alejandro.durham384@yahoo.com,8216516758,M,1992-05-17,2024-03-03,Washington,Port Alexisbury,SILVER,Mobile App,1,Influencer
CUST001062,Brittany,Bauer,brittany.bauer745@outlook.com,001-690-792-2884x987,F,2005-07-14,01/09/2024,MD,South Tylerview,BRONZE,Mobile App,Y,Friend Referral
CUST000229,Jennifer,Harper,jennifer.harper154@yahoo.com,+1-284-430-9883x92053,Other,2006-11-16,2025-06-12,OH,Gonzalesborough,bronze,In-Store,no,Search Engine
CUST005021,Lori,Fitzgerald,lori.fitzgerald507@yahoo.com,307.291.4813x982,Other,1976-06-24,09/25/2022,NC,North Michaelhaven,Silver,In-Store,Y,Influencer
CUST001714,Jaime,Camacho,jaime.camacho668@yahoo.com,(243)716-7859x8444,F,1979-06-18,2025-06-10,FL,Port Elizabeth,silver,Online,Y,Walk-in
CUST004407,Luis,Christian,luis.christian321@gmail.com,437.853.6143,M,1951-01-07,2021-04-29,Georgia,Trevinoshire,Bronze,Online,N,Influencer
CUST004739,Emily,Moore,emily.moore891@outlook.com,001-644-565-2488x26523,F,1945-03-14,10/04/2023,tn,New Kelseyhaven,Gold,In-Store,no,Influencer
CUST005889,Louis,Villa,louis.villa948@yahoo.com,(441)432-6049x435,M,1980-11-19,2026-02-02,California,Toddmouth,BRONZE,Mobile App,yes,
CUST003495,Desiree,Mcclure,desiree.mcclure458@yahoo.com,425-470-6029,M,2009-02-21,2020-11-04,NY,Lake Jessicaside,BRONZE,In-Store,1,TV Ad
CUST000317,Joshua,Lee,joshua.lee551@yahoo.com,+1-400-454-3645x97010,M,1996-06-09,2024-08-29,NY,Jimenezburgh,BRONZE,Online,N,Email Campaign
CUST003845,Kimberly,Jackson,kimberly.jackson430@hotmail.com,5477608307,M,1973-11-13,2021-10-04,Georgia,Amandaview,GOLD,In-Store,Y,Email Campaign
CUST002192,Samantha,Ellis,samantha.ellis223@gmail.com,+1-280-966-6405x99743,M,1992-03-18,2021-06-18,Wisconsin,East Craigland,BRONZE,Online,,Search Engine
CUST000738,Eric,Benson,eric.benson862@hotmail.com,001-643-364-3813x000,Other,1993-05-29,2024-11-03,MI,South Drewland,BRONZE,Online,1,Walk-in
CUST003990,Richard,Hamilton,richard.hamilton656@hotmail.com,494.693.1733x2206,Other,1967-04-09,2025-08-12,tx,Kimberlyside,BRONZE,Mobile App,1,Social Media
CUST003792,Nicole,Mendez,nicole.mendez928@gmail.com,+1-439-874-2608x550,M,1975-12-23,12/03/2023,IN,Rachelborough,gold,Mobile App,1,
CUST005648,Alexander,Green,alexander.green988@yahoo.com,444.886.8968x3929,F,2008-04-10,2023-09-04,Florida,Port Kevin,BRONZE,Online,Y,
CUST003867,Nicole,Martin,,,M,,2025-06-19,Maryland,Albertview,BRONZE,Mobile App,,
CUST001994,Shawn,Harris,shawn.harris663@hotmail.com,,F,1959-05-24,2026-06-19,New York,Johnstonberg,GOLD,In-Store,,
CUST005941,Jay,Cox,jay.cox782@outlook.com,(291)862-8875x0865,F,1950-03-16,2022-08-05,CA,North Lindseybury,Silver,Online,,Social Media
CUST003274,Mitchell,Dominguez,mitchell.dominguez130@gmail.com,001-696-988-5606x9456,Other,1963-08-19,2024-05-17,Illinois,Allenborough,bronze,Online,Y,Walk-in
CUST005972,Regina,Hernandez,regina.hernandez265@outlook.com,8398244254,F,1943-02-24,2023-09-27,FL,East Jay,GOLD,Mobile App,no,Social Media
CUST001941,William,Carney,william.carney895@yahoo.com,+1-654-790-2948x4943,Other,2007-10-16,2024-10-06,PENNSYLVANIA,Rodriguezshire,Silver,Mobile App,N,Email Campaign
CUST004944,Nathaniel,Morris,nathaniel.morris580@yahoo.com,(316)448-0421x00062,F,1999-12-06,2024-06-21,MI,Edwardsfort,bronze,Mobile App,yes,Social Media
CUST002719,Michael,Ford,michael.ford497@gmail.com,(689)922-5174x752,F,2004-08-07,2021-10-06,New Jersey,Sandraport,gold,Mobile App,N,Walk-in
CUST002676,Michael,Newton,michael.newton443@outlook.com,835.221.9980x6849,F,1958-02-20,2020-11-20,PENNSYLVANIA,South Amy,platinum,In-Store,0,Social Media
CUST001124,Jeffrey,Pearson,jeffrey.pearson106@outlook.com,001-967-665-2728x453,M,1961-07-26,2025-03-03,NORTH CAROLINA,Brownchester,Bronze,Mobile App,no,
CUST005131,Anthony,Mosley,anthony.mosley861@gmail.com,(823)459-6053,F,1976-10-13,2021-04-24,VA,Mannport,SILVER,Online,,Search Engine
CUST004769,Joseph,Patterson,joseph.patterson308@outlook.com,(746)753-0722,Other,1969-10-13,2026-06-14,fl,Port Amberland,Bronze,In-Store,,Email Campaign
CUST003235,  Joseph ,Adams,joseph.adams413@hotmail.com,,F,1985-04-11,2025-04-02,New Jersey,Roychester,bronze,Online,,
CUST000301,William,York,william.york336@gmail.com,6195292752,F,1960-02-15,2021-06-11,MASSACHUSETTS,Joshuaview,gold,In-Store,N,
CUST000483,Brenda,Barr,brenda.barr110@yahoo.com,+1-495-547-3820,M,1986-06-24,2021-10-12,NJ,Schaeferland,bronze,In-Store,1,Influencer
CUST004455,Marcus,Clements,marcus.clements559@outlook.com,4092299695,F,1966-01-17,2024-10-31,ga,Jacksonberg,Bronze,Mobile App,Y,Search Engine
CUST001276,Caitlyn,Smith,caitlyn.smith145@outlook.com,001-894-808-4290,F,1997-09-04,2023-11-21,MD,Robynstad,Silver,Mobile App,0,Influencer
CUST004464,Barry,Gonzalez,barry.gonzalez955@hotmail.com,602-609-0167,Other,2009-03-26,2026-05-22,fl,Josephburgh,SILVER,Mobile App,,
CUST000077,Kayla,Strickland,kayla.strickland103@yahoo.com,+1-424-607-5818x141,Other,1975-11-17,2023-02-10,IN,Port James,BRONZE,Online,Y,Influencer
CUST001848,Robin,Reynolds,robin.reynolds334@outlook.com,001-295-386-4178x256,M,2002-01-18,2024-06-30,Washington,Port Mary,SILVER,Online,0,
CUST003889,Stephanie,Jackson,stephanie.jackson12@hotmail.com,886-815-7799x324,F,1991-09-01,2023-10-09,Illinois,North Jessicachester,bronze,Online,yes,
CUST000286,Lauren,Stein,,,M,,2022-08-27,Virginia,Oconnorhaven,BRONZE,In-Store,,
CUST002710,Patrick,Davis,patrick.davis506@yahoo.com,257-333-7684,F,1971-02-25,2024-08-04,ny,Cohenport,BRONZE,Online,,Search Engine
CUST000942,Melvin,Larson,melvin.larson743@hotmail.com,+1-782-273-4813x104,M,1960-03-16,2023-06-03,Texas,South Maryland,SILVER,Mobile App,,
CUST005774,Alicia,Haynes,alicia.haynes317@outlook.com,(357)916-7303x2733,F,1954-12-13,2022-03-30,MISSOURI,East Kendra,Gold,Mobile App,0,Search Engine
CUST002954,Anthony,Kline,anthony.kline241@hotmail.com,420.691.8281,M,2001-05-12,2022-09-27,Georgia,North Bradley,Bronze,In-Store,N,Search Engine
CUST002867,Eddie,James,eddie.james382@yahoo.com,+1-908-651-5122x86600,F,1976-02-11,2025-11-09,Michigan,Lydiaburgh,bronze,Mobile App,N,Influencer
CUST005026,Dave,Wallace,dave.wallace718@gmail.com,854.317.3234x25138,F,1980-01-02,2023-12-16,Arizona,Davenportshire,Silver,In-Store,N,Social Media
CUST000791,Lindsay,Gardner,lindsay.gardner898@outlook.com,(888)337-5056,F,1958-03-12,2020-10-11,Arizona,North Francismouth,SILVER,Mobile App,,TV Ad
CUST005743,Jermaine,Wright,jermaine.wright789@yahoo.com,549-517-1792,M,1941-08-31,2024-12-25,Georgia,West Kyle,SILVER,Online,yes,
CUST003657,Rachel,Hawkins,rachel.hawkins929@outlook.com,+1-762-263-1413,M,1981-06-28,2025-04-04,nc,East Colleenmouth,gold,Mobile App,Y,Friend Referral
CUST004991,Michelle,Thompson,michelle.thompson324@yahoo.com,272-995-6469x4713,M,2003-09-19,2021-03-04,NY,North Monicamouth,Gold,Mobile App,1,Search Engine
CUST005795,Suzanne,Johnson,suzanne.johnson648@gmail.com,(615)607-2919x6061,M,1992-11-03,2025-01-18,Massachusetts,Alexisland,Gold,Online,Y,Email Campaign
CUST005407,George,Hendricks,george.hendricks574@yahoo.com,(771)948-2016x5762,M,1987-10-21,2022-06-15,CA,North Jason,bronze,In-Store,1,Social Media
CUST005495,William,Frazier,william.frazier353@outlook.com,+1-466-784-9270x562,Other,1984-06-20,2022-08-30,Wisconsin,Lake Kelseystad,silver,In-Store,,Email Campaign
CUST000429,Lisa,Ortega,lisa.ortega444@hotmail.com,001-774-930-2716x938,Other,1951-10-16,2024-01-08,TX,Brianahaven,Gold,Online,,
CUST004700,Edward,Hunt,edward.hunt611@outlook.com,685-512-0540,F,2007-02-27,2021-02-16,NJ,Martinchester,BRONZE,Mobile App,,Search Engine
CUST000710,Jason,Love,jason.love657@yahoo.com,001-379-427-4907x280,F,1967-10-04,2024-04-24,New Jersey,South Lisa,Silver,Online,1,Email Campaign
CUST001741,David,Harris,david.harris814@hotmail.com,9526291845,M,1947-05-20,2023-01-06,PA,Lake Madisonton,BRONZE,Online,N,
CUST003879,Angela,Castillo,angela.castillo710@outlook.com,,F,1971-08-10,2022-03-28,MA,Hallshire,Silver,Online,,
CUST001806,Richard,Berry,richard.berry664@outlook.com,6187643231,M,1960-07-12,2020-10-20,Indiana,North Sarahborough,bronze,Online,N,TV Ad
CUST003022,  Denise ,Williams,denise.williams589@hotmail.com,629-457-9035x406,F,1945-08-31,11/23/2023,wi,Ramoston,Silver,Online,Y,Search Engine
CUST002706,Nicole,Reed,nicole.reed226@gmail.com,657.240.8747,Other,1978-11-30,2024-07-20,Georgia,Dorisville,BRONZE,Mobile App,N,
CUST005770,Max,Dixon,max.dixon892@hotmail.com,,F,2003-07-25,2021-03-15,North Carolina,Port Megan,silver,Mobile App,,
CUST004528,Jeff,Rogers,jeff.rogers235@gmail.com,714-957-4735x587,F,1998-04-02,2025-02-25,Indiana,Toddhaven,SILVER,Online,Y,Search Engine
CUST002824,Jodi,Ewing,jodi.ewing844@outlook.com,+1-401-906-5360x54971,F,1972-06-04,2021-01-20,Illinois,Wrightfort,platinum,Online,yes,
CUST000178,Kim,Flores,kim.flores745@outlook.com,001-278-450-8214x8628,M,1991-09-10,2024-03-12,VA,East Scottchester,SILVER,Online,1,Social Media
CUST002244,Michael,Reed,michael.reed492@hotmail.com,706.725.8736x080,F,1971-07-11,2021-09-20,VA,Port Jessica,BRONZE,Online,,Walk-in
CUST003114,Devon,Vaughan,devon.vaughan289@hotmail.com,(705)469-2745x0569,F,2005-07-14,2021-02-02,Tennessee,Jenningsport,silver,In-Store,,
CUST000383,Sandra,Castaneda,sandra.castaneda586@yahoo.com,(957)329-3417x22329,M,1990-09-27,2023-05-26,Texas,Jenniferfurt,gold,Mobile App,N,Email Campaign
CUST000797,Diane,Adams,diane.adams605@gmail.com,456.381.4298x3152,F,1944-04-26,2021-01-27,Florida,North Patriciaton,Gold,Mobile App,Y,Search Engine
